EmployeeID,Age,Education,Gender,DistanceFromHome,MaritalStatus,NumCompaniesWorked,DepartmentType,JobRole,JobLevel,JobInvolvement,JobSatisfaction,JobMonthlyIncome,BusinessTravel,JobStockOptionLevel,JobRelationshipSatisfaction,WorkEnvironmentSatisfaction,JobPercentSalaryHike,JobPerformanceRating,WorkLifeBalance,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,Attrition
E1275,31,4,Female,29,Married,1,Sales,Sales Executive,2,2,4,5468,Travel_Rarely,2,1,1,14,3,3,13,12,7,5,7,3,No
E1276,51,3,Female,3,Married,2,Research & Development,Manager,3,3,3,13116,Travel_Rarely,0,4,1,11,3,3,15,2,2,2,2,2,No
E1277,37,2,Male,9,Married,1,Sales,Sales Executive,2,2,2,4189,Travel_Rarely,2,1,2,14,3,3,5,5,2,0,3,2,No
E1278,46,4,Male,2,Divorced,7,Research & Development,Research Director,5,3,4,19328,Travel_Rarely,1,3,3,17,3,3,24,2,1,2,2,3,No
E1279,36,3,Male,10,Married,7,Research & Development,Healthcare Representative,3,3,1,8321,Travel_Rarely,1,4,4,13,3,3,15,12,8,5,7,1,No
E1280,44,2,Male,1,Divorced,1,Research & Development,Research Scientist,1,3,2,2342,Travel_Frequently,3,3,3,12,3,2,6,5,3,2,3,2,Yes
E1281,37,2,Male,8,Divorced,2,Human Resources,Human Resources,2,3,2,4071,Travel_Rarely,0,3,3,13,3,2,19,10,0,4,7,4,No
E1282,35,3,Male,27,Single,1,Sales,Sales Executive,2,3,4,5813,Travel_Rarely,0,4,,18,3,3,10,10,7,7,7,2,Yes
E1283,33,4,Male,8,Married,6,Research & Development,Research Scientist,1,4,1,3143,Travel_Rarely,1,2,4,19,3,3,14,10,8,7,6,1,No
E1284,28,3,Male,1,Married,1,Research & Development,Research Scientist,1,3,4,2044,Travel_Rarely,1,3,3,11,3,4,5,5,3,0,3,6,No
E1285,39,1,Male,10,Single,7,Research & Development,Research Director,3,3,3,13464,Travel_Rarely,0,3,3,21,4,3,9,4,3,2,2,3,No
E1286,46,2,Male,26,Single,8,Sales,Sales Executive,2,2,2,7991,Non-Travel,0,3,2,15,3,3,6,2,2,2,2,3,No
E1287,40,2,Female,2,Married,4,Research & Development,Laboratory Technician,1,3,1,3377,Travel_Rarely,1,4,3,17,3,2,7,4,3,0,2,5,No
E1288,42,3,Male,13,Married,5,Research & Development,Healthcare Representative,2,4,1,5538,Travel_Rarely,2,3,2,18,3,2,10,0,0,0,0,2,No
E1289,35,2,Male,2,Divorced,2,Research & Development,Manufacturing Director,2,3,4,5762,Non-Travel,1,3,2,14,3,3,15,7,7,1,7,6,No
E1290,38,3,Male,2,Divorced,5,Human Resources,Human Resources,1,3,2,2592,Non-Travel,3,4,1,13,3,3,13,11,10,3,8,3,No
E1291,34,4,Male,9,Married,4,Research & Development,Laboratory Technician,2,3,1,5346,Travel_Frequently,1,3,4,17,3,2,11,7,1,0,7,3,Yes
E1292,37,4,Male,10,Single,1,Research & Development,Manufacturing Director,2,3,1,4213,Travel_Rarely,0,2,,15,3,,10,10,3,0,8,4,Yes
E1293,39,3,Male,20,Divorced,2,Sales,Sales Executive,2,3,4,4127,Travel_Frequently,1,4,3,18,3,3,7,2,1,2,2,6,No
E1294,43,3,Male,9,Single,4,Research & Development,Research Scientist,1,3,3,2438,Non-Travel,0,3,1,13,3,2,7,3,2,1,2,2,No
E1295,41,3,Male,5,Single,3,Research & Development,Healthcare Representative,2,4,2,6870,Travel_Rarely,0,1,2,12,3,1,11,3,2,1,2,3,No
E1296,41,1,Female,4,Divorced,0,Sales,Sales Executive,3,3,3,10447,Travel_Rarely,1,4,3,13,3,4,23,22,14,13,5,3,No
E1297,30,3,Female,10,Single,9,Research & Development,Manufacturing Director,3,3,3,9667,Travel_Rarely,0,2,1,14,3,3,9,7,7,0,2,3,No
E1298,26,2,Female,20,Married,0,Human Resources,Human Resources,1,3,2,2148,Travel_Rarely,0,3,4,11,3,3,6,5,1,1,4,3,Yes
E1299,46,2,Female,21,Married,4,Research & Development,Healthcare Representative,2,3,2,8926,Travel_Rarely,1,4,4,22,4,4,13,9,7,3,7,2,Yes
E1300,40,3,Female,1,Divorced,4,Research & Development,Healthcare Representative,2,3,4,6513,Travel_Rarely,1,4,3,17,3,3,12,5,3,0,3,3,No
E1301,34,2,Male,8,Married,1,Sales,Sales Executive,2,4,,6799,Travel_Rarely,2,3,2,21,4,3,10,10,8,4,8,5,No
E1302,58,3,Male,2,Divorced,4,Sales,Manager,4,3,2,16291,Non-Travel,1,4,2,22,4,2,37,16,9,14,14,0,No
E1303,35,4,Male,23,Married,0,Research & Development,Laboratory Technician,1,1,3,2705,Travel_Rarely,1,2,2,16,3,4,6,5,4,0,3,2,No
E1304,47,3,Female,4,Divorced,8,Research & Development,Manufacturing Director,3,2,2,10333,Travel_Rarely,1,3,3,12,3,3,28,22,11,14,10,4,No
E1305,40,3,Female,12,Divorced,2,Research & Development,Healthcare Representative,2,3,1,4448,Travel_Rarely,1,2,2,12,3,3,15,7,4,7,7,3,No
E1306,54,4,Female,,Married,4,Research & Development,Research Scientist,2,3,4,6854,Travel_Rarely,1,2,4,15,3,2,14,7,1,1,7,2,No
E1307,31,4,Female,7,Married,2,Sales,Sales Executive,3,3,1,9637,Travel_Frequently,2,4,1,14,3,3,9,3,2,2,2,3,No
E1308,28,3,Female,1,Married,1,Research & Development,Research Scientist,1,3,1,3591,Travel_Rarely,1,3,3,25,4,3,3,3,2,1,2,3,No
E1309,38,4,Female,2,Married,2,Sales,Sales Representative,2,1,4,5405,Travel_Rarely,2,1,2,20,4,2,20,4,2,0,3,4,No
E1310,26,3,Male,10,Single,1,Sales,Sales Executive,2,3,4,4684,Travel_Rarely,0,1,3,13,3,3,5,5,3,1,2,4,No
E1311,58,4,Male,15,Married,2,Research & Development,Research Director,4,3,3,15787,Travel_Frequently,0,2,1,14,3,3,23,2,2,2,2,3,No
E1312,18,3,Female,14,Single,1,Research & Development,Research Scientist,1,3,3,1514,Non-Travel,0,3,2,16,3,1,0,0,0,0,0,4,No
E1313,31,5,Male,18,Married,0,Human Resources,Human Resources,1,4,1,2956,Travel_Rarely,0,3,4,17,3,3,2,1,0,0,0,4,Yes
E1314,29,3,Male,13,Divorced,4,Human Resources,Human Resources,1,2,1,2335,Travel_Rarely,3,4,1,15,3,3,4,2,2,2,0,3,Yes
E1315,45,4,Female,2,Married,4,Sales,Sales Executive,2,3,3,5154,Non-Travel,2,2,3,22,4,4,10,8,7,5,7,3,No
E1316,36,4,Female,2,Married,4,Research & Development,Research Scientist,2,3,2,6962,Travel_Rarely,1,4,4,22,4,3,15,1,0,0,0,2,No
E1317,43,4,Male,2,Married,1,Sales,Sales Executive,2,3,4,5675,Travel_Frequently,1,3,1,20,4,3,7,7,7,7,7,5,No
E1318,27,2,Female,5,Single,0,Research & Development,Laboratory Technician,1,3,4,2379,Travel_Frequently,0,3,4,14,3,,6,5,4,0,2,3,No
E1319,29,1,Male,20,Married,1,Research & Development,Laboratory Technician,1,3,4,3812,Travel_Frequently,0,2,4,13,3,4,11,11,8,3,10,3,No
E1320,32,4,Male,10,Single,8,Sales,Sales Executive,2,3,4,4648,Travel_Frequently,0,3,4,13,3,4,4,0,0,0,0,2,No
E1321,42,4,Male,10,Married,3,Research & Development,Research Scientist,1,3,3,2936,Non-Travel,2,2,3,22,4,2,10,6,3,3,3,1,No
E1322,47,4,Female,9,Single,4,Research & Development,Laboratory Technician,1,3,3,2105,Travel_Rarely,0,3,2,12,3,3,7,2,2,2,0,2,No
E1323,46,2,Male,2,Divorced,3,Research & Development,Manufacturing Director,3,3,4,8578,Travel_Rarely,1,3,4,14,3,2,12,9,8,4,7,4,No
E1324,28,2,Male,1,Divorced,1,Human Resources,Human Resources,1,3,4,2706,Non-Travel,1,2,3,15,3,3,3,3,2,2,2,2,No
E1325,29,1,Male,29,Divorced,8,Research & Development,Healthcare Representative,2,1,3,6384,Travel_Rarely,2,4,4,17,3,3,11,7,0,1,6,3,No
E1326,42,3,Male,8,Single,4,Research & Development,Laboratory Technician,1,3,3,3968,Travel_Rarely,0,4,4,13,3,3,8,0,0,0,0,3,No
E1327,32,4,Male,2,Single,7,Sales,Sales Executive,2,2,2,9907,Travel_Rarely,0,3,3,12,3,2,7,2,2,2,2,3,Yes
E1328,46,3,Female,3,Divorced,2,Sales,Sales Executive,4,4,1,13225,Travel_Rarely,1,4,1,12,3,3,25,19,17,2,8,5,No
E1329,27,1,Female,23,Married,1,Sales,Sales Representative,2,2,3,3540,Travel_Rarely,1,4,2,21,4,3,9,9,8,5,8,5,No
E1330,29,1,Male,6,Married,1,Human Resources,Human Resources,1,2,,2804,Travel_Rarely,0,4,4,11,3,3,1,1,0,0,0,3,No
E1331,43,3,Female,6,Married,7,Research & Development,Manager,5,2,3,19392,Travel_Rarely,0,4,1,13,3,3,21,16,12,6,14,2,No
E1332,48,3,Male,10,Married,4,Research & Development,Research Director,5,2,2,19665,Travel_Rarely,0,4,4,12,3,3,29,22,10,12,9,3,No
E1333,29,2,Male,24,Single,1,Research & Development,Research Scientist,1,2,4,2439,Travel_Frequently,0,2,4,24,4,2,1,1,0,1,0,3,Yes
E1334,46,3,Female,10,Married,5,Sales,Sales Executive,3,3,2,7314,Travel_Rarely,3,3,3,21,4,3,14,8,7,0,7,2,Yes
E1335,27,3,Female,15,Married,0,Research & Development,Research Scientist,1,2,1,4774,Travel_Frequently,1,4,4,19,3,2,8,7,6,7,3,2,No
E1336,39,4,Male,19,Divorced,8,Research & Development,Research Scientist,2,3,4,3902,Travel_Rarely,3,2,4,14,3,3,7,2,2,2,2,2,No
E1337,55,4,Male,2,Married,8,Research & Development,Research Scientist,1,2,4,2662,Travel_Rarely,1,2,2,20,4,4,19,5,2,0,4,2,No
E1338,28,3,Female,3,Married,1,Sales,Sales Representative,1,3,2,2856,Travel_Rarely,1,4,2,19,3,3,1,1,0,0,0,3,No
E1339,30,3,Male,9,Single,1,Sales,Sales Representative,1,3,4,1081,Travel_Rarely,0,3,2,13,3,,1,1,0,0,0,3,Yes
E1340,22,1,Male,7,Single,1,Research & Development,Research Scientist,1,3,2,2472,Travel_Rarely,0,1,4,23,4,3,1,1,0,0,0,2,Yes
E1341,36,4,Female,10,Married,1,Sales,Sales Executive,2,2,3,5673,Travel_Rarely,1,1,2,13,3,3,10,10,9,1,7,4,No
E1342,31,3,Male,20,Divorced,1,Research & Development,Laboratory Technician,2,3,3,4197,Travel_Rarely,1,1,2,11,3,3,10,10,8,0,2,2,No
E1343,34,3,Male,4,Married,2,Sales,Sales Executive,3,3,4,9713,Travel_Rarely,3,4,3,13,3,3,9,5,3,1,0,3,No
E1344,29,3,Male,7,Single,3,Research & Development,Laboratory Technician,1,3,1,2062,Travel_Rarely,0,2,4,14,3,3,11,3,2,1,2,2,No
E1345,37,4,Male,,Married,5,Research & Development,Research Scientist,2,3,1,4284,Travel_Rarely,1,3,4,22,4,3,16,5,3,0,4,2,No
E1346,35,2,Female,,Married,0,Research & Development,Manufacturing Director,2,2,2,4788,Travel_Rarely,0,4,4,11,3,3,4,3,2,0,2,2,No
E1347,45,2,Female,25,Married,0,Research & Development,Manufacturing Director,2,2,4,5906,Travel_Rarely,2,4,2,13,3,2,10,9,8,3,8,2,No
E1348,36,1,Male,2,Single,1,Human Resources,Human Resources,2,2,4,3886,Travel_Frequently,0,4,2,21,4,2,10,10,1,0,8,2,No
E1349,40,4,Male,1,Divorced,2,Research & Development,Manager,4,3,1,16823,Travel_Rarely,1,1,1,11,3,3,22,19,7,11,16,3,No
E1350,26,2,Female,1,Married,1,Research & Development,Research Scientist,1,2,3,2933,Travel_Rarely,1,3,2,13,3,2,1,1,0,1,0,3,No
E1351,27,2,Female,2,Single,0,Sales,Sales Executive,2,4,3,6500,Travel_Rarely,0,2,1,14,3,2,9,8,7,0,7,5,No
E1352,48,3,Female,22,Divorced,3,Research & Development,Manager,4,3,4,17174,Travel_Frequently,1,2,4,11,3,3,24,22,17,4,7,3,No
E1353,44,4,Male,1,Married,2,Research & Development,Healthcare Representative,2,4,,5033,Travel_Rarely,1,4,2,15,3,3,10,2,0,2,2,5,No
E1354,34,4,Male,16,Married,1,Research & Development,Research Scientist,1,1,1,2307,Non-Travel,1,2,4,23,4,3,5,5,2,3,0,2,Yes
E1355,56,2,Male,24,Single,1,Research & Development,Laboratory Technician,1,3,4,2587,Travel_Rarely,0,4,1,16,3,3,5,4,2,1,0,3,Yes
E1356,36,2,Male,17,Married,2,Sales,Sales Executive,2,2,2,5507,Travel_Rarely,2,3,3,16,3,1,12,4,2,1,3,1,No
E1357,41,3,Female,8,Married,5,Sales,Sales Executive,2,3,2,4393,Travel_Rarely,1,3,3,21,4,3,14,5,4,1,4,3,No
E1358,42,3,Male,6,Married,9,Research & Development,Research Director,3,3,1,13348,Travel_Rarely,1,2,3,13,3,4,18,13,7,5,7,3,No
E1359,31,2,Female,10,Divorced,2,Sales,Sales Executive,2,3,4,6583,Travel_Rarely,1,4,3,11,3,3,8,5,2,1,4,2,No
E1360,34,1,Female,3,Married,3,Sales,Sales Executive,2,2,4,8103,Travel_Rarely,0,3,4,12,3,2,9,4,2,0,1,3,No
E1361,31,3,Female,4,Divorced,8,Research & Development,Laboratory Technician,1,4,3,3978,Travel_Rarely,1,2,1,12,3,2,4,2,2,2,2,0,No
E1362,26,3,Male,6,Married,0,Research & Development,Laboratory Technician,1,4,4,2544,Travel_Frequently,1,1,3,18,3,3,8,7,7,7,7,3,No
E1363,45,4,Male,1,Single,4,Research & Development,Healthcare Representative,2,3,3,5399,Travel_Frequently,0,3,2,12,3,3,12,4,2,0,3,3,No
E1364,33,4,Male,10,Single,1,Sales,Sales Executive,2,3,3,5487,Travel_Rarely,0,2,2,14,3,,10,10,4,0,9,2,No
E1365,28,2,Male,1,Married,1,Sales,Sales Executive,2,2,4,6834,Travel_Frequently,1,3,3,12,3,3,7,7,7,0,7,2,No
E1366,29,3,Male,24,Single,1,Sales,Sales Representative,1,4,1,1091,Travel_Frequently,0,4,3,17,3,3,,1,0,0,0,3,Yes
E1367,39,4,Female,21,Married,6,Sales,Sales Executive,2,1,3,5736,Non-Travel,1,3,1,19,3,3,10,3,2,1,2,1,No
E1368,27,4,Male,2,Married,1,Research & Development,Research Scientist,1,3,2,2226,Travel_Rarely,1,3,2,11,3,2,6,5,3,1,2,3,No
E1369,34,4,Male,22,Married,1,Research & Development,Research Scientist,2,2,4,5747,Travel_Frequently,0,2,3,15,3,3,16,15,10,6,11,3,No
E1370,28,2,Female,13,Single,3,Sales,Sales Executive,2,3,3,9854,Travel_Rarely,0,4,4,11,3,3,6,2,0,2,2,0,Yes
E1371,47,4,Male,14,Married,8,Research & Development,Research Scientist,2,3,2,5467,Non-Travel,1,3,3,18,3,4,16,8,7,1,7,4,No
E1372,56,5,Female,11,Married,4,Sales,Sales Executive,2,2,1,5380,Travel_Rarely,1,3,4,16,3,3,6,0,0,0,0,3,No
E1373,39,2,Male,9,Married,1,Research & Development,Manufacturing Director,2,3,1,5151,Travel_Rarely,1,4,1,25,4,3,10,10,0,7,9,3,No
E1374,38,3,Female,8,Divorced,1,Research & Development,Research Scientist,2,2,2,2133,Travel_Frequently,1,3,4,16,3,3,20,20,11,0,7,3,No
E1375,58,3,Female,21,Married,4,Sales,Manager,4,3,4,17875,Travel_Rarely,1,3,4,13,3,2,29,1,0,0,0,2,No
E1376,32,2,Female,5,Single,3,Research & Development,Research Scientist,1,4,3,2432,Travel_Frequently,0,1,1,14,3,3,,4,1,0,3,2,Yes
E1377,38,2,Male,9,Divorced,2,Research & Development,Research Scientist,1,3,4,4771,Travel_Rarely,2,4,2,19,3,4,10,5,2,0,3,0,No
E1378,49,1,Male,2,Married,3,Research & Development,Research Director,5,3,4,19161,Travel_Frequently,0,4,2,15,3,3,28,5,4,4,3,3,No
E1379,42,4,Male,12,Divorced,3,Sales,Sales Executive,2,3,4,5087,Travel_Rarely,2,3,2,12,3,3,14,0,0,0,0,4,No
E1380,27,3,Female,22,Married,1,Human Resources,Human Resources,1,2,2,2863,Travel_Frequently,0,1,1,12,3,3,1,1,0,0,0,2,Yes
E1381,35,4,Male,18,Married,0,Sales,Sales Executive,2,3,,5561,Travel_Rarely,1,4,2,16,3,1,6,5,3,0,4,2,No
E1382,28,3,Male,16,Single,1,Research & Development,Research Scientist,1,3,3,2144,Non-Travel,0,3,3,14,3,,5,5,3,1,4,3,No
E1383,31,2,Male,3,Divorced,1,Research & Development,Research Scientist,1,3,1,3065,Non-Travel,1,4,3,13,3,4,4,4,2,2,3,3,No
E1384,36,4,Male,9,Married,1,Research & Development,Laboratory Technician,1,4,2,2810,Non-Travel,0,2,1,22,4,3,5,5,4,0,2,3,No
E1385,34,3,Male,1,Single,1,Sales,Sales Executive,3,3,4,9888,Travel_Rarely,0,1,1,21,4,2,14,14,8,2,1,3,No
E1386,34,4,Male,13,Divorced,1,Sales,Sales Executive,3,3,3,8628,Travel_Rarely,1,3,4,18,3,2,,8,7,1,1,2,No
E1387,26,3,Male,1,Single,0,Research & Development,Laboratory Technician,1,3,1,2867,Travel_Rarely,0,4,3,13,3,2,8,7,7,7,6,6,No
E1388,29,3,Male,1,Married,0,Research & Development,Healthcare Representative,2,3,1,5373,Travel_Rarely,1,1,1,12,3,2,6,5,3,0,2,5,No
E1389,32,4,Female,15,Divorced,5,Research & Development,Healthcare Representative,2,3,4,6667,Non-Travel,1,2,3,18,3,3,9,5,1,1,2,6,No
E1390,31,3,Male,,Married,1,Research & Development,Research Scientist,2,1,1,5003,Travel_Frequently,0,2,4,21,4,3,10,10,8,8,7,6,No
E1391,28,3,Male,17,Divorced,5,Research & Development,Laboratory Technician,1,2,4,2367,Travel_Rarely,1,1,3,12,3,2,6,4,1,0,3,2,Yes
E1392,38,3,Male,1,Single,4,Sales,Sales Representative,1,2,1,2858,Travel_Rarely,0,1,1,14,3,2,,1,0,0,0,3,No
E1393,35,4,Female,7,Married,1,Sales,Sales Executive,2,3,4,5204,Travel_Rarely,0,4,3,11,3,3,10,10,8,0,9,2,No
E1394,27,3,Male,9,Single,1,Sales,Sales Executive,2,3,4,4105,Travel_Rarely,0,1,4,14,3,3,7,7,7,0,7,5,No
E1395,32,4,Male,5,Single,8,Research & Development,Manufacturing Director,2,2,4,9679,Travel_Rarely,0,2,4,24,4,3,8,1,0,0,0,1,No
E1396,31,4,Male,26,Married,1,Sales,Sales Executive,2,3,4,5617,Travel_Frequently,0,3,1,11,3,3,10,10,7,0,8,4,Yes
E1397,53,4,Male,24,Single,6,Sales,Sales Executive,3,3,1,10448,Travel_Rarely,0,2,1,13,3,2,15,2,2,2,2,2,Yes
E1398,54,2,Female,9,Married,3,Research & Development,Research Scientist,2,3,3,2897,Travel_Rarely,2,3,1,11,3,2,9,4,3,2,3,6,No
E1399,33,2,Male,7,Divorced,1,Research & Development,Healthcare Representative,2,3,3,5968,Travel_Frequently,3,3,4,20,4,3,9,9,7,2,8,2,No
E1400,43,3,Male,11,Married,1,Research & Development,Healthcare Representative,3,3,3,7510,Travel_Rarely,1,2,1,17,3,3,10,10,9,0,9,1,No
E1401,38,4,Male,1,Married,0,Human Resources,Human Resources,1,3,2,2991,Travel_Frequently,1,2,4,11,3,,7,6,2,1,2,2,No
E1402,55,4,Male,26,Married,4,Human Resources,Manager,5,4,2,19636,Travel_Rarely,1,1,3,18,3,3,35,10,9,1,4,0,No
E1403,31,1,Female,2,Divorced,1,Research & Development,Laboratory Technician,1,1,4,1129,Travel_Rarely,3,3,4,11,3,3,,1,0,0,0,4,No
E1404,39,4,Male,15,Single,0,Sales,Sales Executive,4,3,1,13341,Travel_Rarely,0,1,2,12,3,3,21,20,8,11,10,3,No
E1405,42,2,Male,23,Single,1,Research & Development,Research Scientist,2,2,,4332,Non-Travel,0,4,4,12,3,3,20,20,9,3,7,2,No
E1406,31,3,Female,10,Married,4,Research & Development,Research Director,3,3,3,11031,Non-Travel,1,3,3,20,4,4,13,11,7,4,8,2,No
E1407,54,3,Female,10,Single,6,Research & Development,Manufacturing Director,2,3,1,4440,Travel_Rarely,0,4,3,19,3,3,9,5,2,1,4,3,No
E1408,24,2,Male,1,Single,1,Research & Development,Healthcare Representative,2,2,3,4617,Travel_Rarely,0,2,2,12,3,2,4,4,3,1,2,2,No
E1409,23,2,Male,12,Single,1,Research & Development,Laboratory Technician,1,3,4,2647,Travel_Rarely,0,3,4,13,3,4,5,5,2,1,4,6,No
E1410,40,3,Female,11,Married,1,Research & Development,Laboratory Technician,2,3,3,6323,Travel_Frequently,1,1,4,11,3,4,10,10,9,9,4,2,No
E1411,40,2,Female,2,Married,3,Sales,Sales Executive,2,3,2,5677,Travel_Rarely,1,3,2,14,3,3,15,11,8,5,10,4,No
E1412,25,3,Female,2,Married,4,Human Resources,Human Resources,1,3,2,2187,Travel_Rarely,0,3,3,14,3,3,6,2,0,1,2,3,No
E1413,30,2,Male,1,Married,1,Research & Development,Laboratory Technician,1,3,2,3748,Travel_Rarely,0,3,4,13,3,2,12,12,8,1,7,6,No
E1414,25,1,Male,2,Divorced,6,Research & Development,Laboratory Technician,1,3,3,3977,Travel_Rarely,1,3,4,19,3,2,7,2,2,0,2,2,No
E1415,47,3,Male,25,Single,2,Research & Development,Healthcare Representative,3,3,3,8633,Travel_Rarely,0,2,1,23,4,3,25,17,14,12,11,3,No
E1416,33,2,Male,1,Divorced,1,Research & Development,Laboratory Technician,1,2,3,2008,Non-Travel,3,3,2,12,3,2,,1,1,0,0,2,No
E1417,38,4,Male,,Married,0,Sales,Sales Executive,2,3,2,4440,Travel_Rarely,2,1,4,15,3,3,16,15,13,5,8,3,No
E1418,31,2,Male,2,Married,0,Sales,Sales Representative,1,3,3,3067,Travel_Rarely,1,3,1,19,3,,3,2,2,1,2,1,No
E1419,38,4,Male,6,Married,2,Research & Development,Manufacturing Director,2,2,3,5321,Travel_Frequently,1,4,1,11,3,3,,8,3,7,7,1,No
E1420,42,4,Male,18,Divorced,6,Research & Development,Research Scientist,2,3,1,5410,Travel_Rarely,1,3,4,17,3,2,,4,3,1,2,3,No
E1421,41,3,Male,1,Married,3,Research & Development,Research Scientist,1,3,4,2782,Travel_Rarely,1,1,4,22,4,3,,5,3,1,0,3,No
E1422,47,1,Female,1,Married,0,Research & Development,Research Director,3,3,2,11957,Non-Travel,2,1,3,18,3,1,14,13,8,5,12,3,No
E1423,35,4,Male,11,Married,7,Research & Development,Laboratory Technician,1,3,3,2660,Travel_Rarely,1,3,4,11,3,3,5,2,2,2,2,3,No
E1424,22,2,Male,1,Single,0,Research & Development,Research Scientist,1,3,3,3375,Travel_Rarely,0,4,4,12,3,4,4,3,2,1,2,2,No
E1425,35,4,Male,9,Single,1,Research & Development,Research Scientist,2,3,3,5098,Travel_Rarely,0,2,2,19,3,3,10,10,7,0,8,5,No
E1426,33,2,Female,15,Married,0,Research & Development,Healthcare Representative,2,3,4,4878,Travel_Rarely,1,1,2,13,3,3,10,9,7,8,1,6,No
E1427,32,4,Female,29,Single,1,Research & Development,Laboratory Technician,1,2,,2837,Travel_Rarely,0,3,3,13,3,3,6,6,2,4,1,3,No
E1428,40,4,Male,1,Married,8,Research & Development,Laboratory Technician,1,3,4,2406,Travel_Rarely,2,3,1,19,3,2,8,1,0,0,0,3,No
E1429,32,4,Male,1,Married,0,Sales,Sales Representative,1,2,2,2269,Travel_Rarely,1,2,2,14,3,3,3,2,2,2,2,2,No
E1430,39,1,Male,24,Single,7,Research & Development,Research Scientist,2,3,4,4108,Travel_Rarely,0,1,1,13,3,3,18,7,7,1,7,2,No
E1431,38,3,Female,10,Married,3,Research & Development,Research Director,3,1,3,13206,Travel_Rarely,1,1,2,12,3,,20,18,16,1,11,3,No
E1432,32,4,Female,1,Married,1,Sales,Sales Executive,3,3,4,10422,Travel_Rarely,2,3,3,19,3,3,14,14,10,5,7,3,No
E1433,37,3,Female,10,Married,1,Research & Development,Research Director,3,4,4,13744,Travel_Rarely,1,1,3,25,4,3,16,16,11,6,8,2,No
E1434,25,2,Female,8,Divorced,0,Sales,Sales Executive,2,3,3,4907,Travel_Rarely,1,2,1,22,4,2,6,5,3,0,4,3,No
E1435,52,4,Male,29,Divorced,2,Sales,Sales Representative,1,3,4,3482,Non-Travel,2,2,1,15,3,2,16,9,8,0,0,3,No
E1436,44,3,Male,1,Single,6,Research & Development,Research Scientist,1,3,4,2436,Travel_Rarely,0,3,2,12,3,3,6,4,3,1,2,2,No
E1437,21,1,Male,5,Single,1,Sales,Sales Representative,1,3,1,2380,Travel_Rarely,0,4,3,11,3,3,2,2,2,1,2,6,No
E1438,39,3,Male,9,Single,2,Research & Development,Manager,5,3,4,19431,Non-Travel,0,3,4,13,3,2,,6,0,1,3,3,No
E1439,23,3,Male,9,Married,1,Sales,Sales Representative,1,3,1,1790,Travel_Frequently,1,1,4,19,3,2,1,1,0,1,0,3,Yes
E1440,36,3,Female,3,Married,0,Sales,Sales Executive,3,2,4,7644,Travel_Rarely,2,3,1,19,3,3,10,9,7,3,4,2,No
E1441,36,2,Female,4,Divorced,7,Research & Development,Manufacturing Director,2,3,2,5131,Travel_Frequently,3,2,4,13,3,3,18,4,2,0,2,3,No
E1442,56,4,Male,1,Divorced,1,Research & Development,Healthcare Representative,2,3,3,6306,Non-Travel,1,1,3,21,4,,13,13,12,1,9,2,No
E1443,29,4,Male,1,Married,9,Research & Development,Research Scientist,1,3,4,4787,Travel_Rarely,3,2,1,14,3,4,4,2,2,2,2,3,Yes
E1444,42,3,Male,2,Married,5,Research & Development,Manager,5,3,3,18880,Travel_Rarely,0,1,1,11,3,2,24,22,6,4,14,2,No
E1445,56,2,Male,,Married,8,Research & Development,Laboratory Technician,1,3,,2339,Travel_Rarely,1,4,4,11,3,1,14,10,9,9,8,4,Yes
E1446,41,4,Female,28,Married,0,Research & Development,Manufacturing Director,4,2,2,13570,Travel_Rarely,1,3,1,23,4,3,21,20,7,0,10,3,No
E1447,34,3,Female,28,Married,1,Sales,Sales Executive,2,2,3,6712,Travel_Rarely,2,4,4,21,4,,8,8,7,1,7,2,No
E1448,90,4,Male,15,Divorced,1,Sales,Sales Executive,2,1,4,5406,Non-Travel,1,1,4,24,4,2,15,15,12,11,11,4,No
E1449,41,3,Male,3,Divorced,2,Sales,Sales Executive,2,2,2,8938,Travel_Rarely,1,3,3,11,3,3,14,5,4,0,4,5,No
E1450,32,3,Male,2,Single,1,Research & Development,Research Scientist,1,3,1,2439,Travel_Rarely,0,4,4,14,3,3,4,4,2,1,2,4,No
E1451,35,4,Female,26,Single,1,Human Resources,Human Resources,3,3,4,8837,Travel_Rarely,0,3,3,16,3,3,9,9,0,1,7,2,No
E1452,38,2,Female,10,Married,1,Sales,Sales Executive,2,3,4,5343,Travel_Rarely,1,3,1,11,3,3,,10,7,1,9,1,No
E1453,50,4,Male,1,Divorced,7,Sales,Sales Executive,2,3,3,6728,Travel_Frequently,2,4,2,12,3,,,6,3,0,1,3,Yes
E1454,36,4,Female,11,Married,4,Sales,Sales Executive,2,2,4,6652,Travel_Rarely,1,1,2,13,3,2,,6,3,0,0,2,No
E1455,45,3,Female,20,Single,8,Sales,Sales Executive,2,3,3,4850,Travel_Rarely,0,3,4,15,3,3,,,3,0,1,3,No
E1456,40,4,Male,2,Single,2,Research & Development,Research Scientist,1,2,3,2809,Travel_Rarely,0,4,3,14,3,3,8,2,2,2,2,2,No
E1457,35,4,Male,18,Married,1,Research & Development,Healthcare Representative,2,3,3,5689,Travel_Frequently,2,4,3,14,3,4,,10,2,0,2,2,No
